Gene	LengthPI	UniqueProteinTranscripts	Coding_exons_gene	Variants(,)sep	TotalUTR	5'	3'	Both
25977	275	1	8	NP_056324.2	1	0	0	0
25978	213	3	8	NP_001231573.1	1	0	0	0
25978	213	3	8	XP_011531878.1	1	0	0	0
25978	213	3	8	NP_054762.2	1	0	0	0
25979	325	5	14	XP_011522088.1	1	0	0	0
25979	325	5	14	XP_016879914.1	1	0	0	0
25979	325	5	14	XP_005256652.2	1	0	0	0
25979	325	5	14	XP_005256653.1	1	0	0	0
25979	325	5	14	XP_016879915.1,NP_056325.2	2	0	0	1
25980	384	1	4	XP_006723833.1,NP_056326.2,NP_001258803.1,XP_011527065.1,XP_011527064.1	5	2	0	2
25981	4265	5	81	XP_016861619.1,NP_056327.4	2	1	0	0
25981	4265	5	81	XP_016861622.1	1	0	0	0
25981	4265	5	81	XP_016861620.1	1	0	0	0
25981	4265	5	81	XP_016861621.1	1	0	0	0
25981	4265	5	81	XP_016861618.1	1	0	0	0
146325	571	2	4	XP_016878450.1	1	0	0	0
146325	571	2	4	XP_016878448.1,NP_660313.1,XP_016878449.1	3	2	0	0
25984	422	2	8	NP_056330.3	1	0	0	0
25984	422	2	8	NP_001269362.1,XP_005257257.1,XP_011522897.1	3	2	0	0
91373	507	3	11	NP_997192.2	1	0	0	0
91373	507	3	11	XP_006717380.1	1	0	0	0
91373	507	3	11	XP_011517484.1	1	0	0	0
91522	540	11	32	XP_006714998.1	1	0	0	0
91522	540	11	32	XP_011532990.1	1	0	0	0
91522	540	11	32	XP_006714997.1	1	0	0	0
91522	540	11	32	NP_775736.2	1	0	0	0
91522	540	11	32	XP_016865507.1	1	0	0	0
91522	540	11	32	XP_011532993.1	1	0	0	0
91522	540	11	32	XP_011532991.1	1	0	0	0
91522	540	11	32	XP_006714999.1	1	0	0	0
91522	540	11	32	XP_006714996.1	1	0	0	0
91522	540	11	32	XP_011532994.1	1	0	0	0
91522	540	11	32	XP_011532992.1	1	0	0	0
91523	432	1	2	NP_612380.1,NP_001268358.1,XP_016875697.1,XP_016875703.1,XP_016875702.1,XP_016875704.1,XP_016875696.1,XP_011537280.1,XP_016875698.1,XP_005269281.1,XP_016875699.1,XP_016875705.1,XP_016875700.1,XP_016875701.1	14	1	0	12
25988	517	7	13	NP_056332.2,NP_945322.1,XP_011541047.1	3	2	0	0
25988	517	7	13	XP_016872998.1,XP_016872996.1,XP_016872997.1,XP_016872995.1,XP_016872994.1	5	4	0	0
25988	517	7	13	XP_011541046.1	1	0	0	0
25988	517	7	13	NP_001230188.1	1	0	0	0
25988	517	7	13	XP_011541048.1,XP_016872991.1,XP_016872993.1,XP_016872992.1	4	3	0	0
25988	517	7	13	XP_016872988.1	1	0	0	0
25988	517	7	13	XP_016872990.1,XP_016872989.1	2	1	0	0
50801	393	1	6	NP_201567.1,NP_001304019.1	2	1	0	0
91526	993	9	36	XP_006712901.1	1	0	0	0
91526	993	9	36	NP_001182073.1	1	0	0	0
91526	993	9	36	XP_005247004.1	1	0	0	0
91526	993	9	36	XP_005247002.1	1	0	0	0
91526	993	9	36	XP_011510450.1	1	0	0	0
91526	993	9	36	XP_016860741.1	1	0	0	0
91526	993	9	36	XP_005247005.1	1	0	0	0
91526	993	9	36	NP_710181.2	1	0	0	0
91526	993	9	36	XP_005247003.1	1	0	0	0
25992	1413	13	44	XP_011509239.1	1	0	0	0
25992	1413	13	44	XP_016859270.1,XP_016859268.1,XP_016859267.1,XP_016859269.1	4	3	0	0
25992	1413	13	44	XP_011509236.1	1	0	0	0
25992	1413	13	44	XP_016859265.1	1	0	0	0
25992	1413	13	44	XP_011509233.1	1	0	0	0
25992	1413	13	44	XP_016859271.1	1	0	0	0
25992	1413	13	44	XP_011509234.1	1	0	0	0
25992	1413	13	44	NP_001073906.1	1	0	0	0
25992	1413	13	44	XP_016859263.1	1	0	0	0
25992	1413	13	44	XP_011509235.1	1	0	0	0
25992	1413	13	44	XP_016859266.1	1	0	0	0
25992	1413	13	44	XP_016859262.1	1	0	0	0
25992	1413	13	44	XP_016859264.1	1	0	0	0
90338	818	5	9	XP_016882934.1	1	0	0	0
90338	818	5	9	XP_016882936.1	1	0	0	0
90338	818	5	9	XP_016882937.1,NP_001309054.1,NP_001309055.1	3	0	0	2
90338	818	5	9	XP_016882935.1,NP_001309064.1,NP_150630.2,NP_001309057.1,NP_942596.1,NP_001309061.1,NP_001096073.1,NP_001309062.1,NP_001309063.1,NP_001309058.1,NP_001309060.1,NP_001309059.1,NP_001309065.1	13	0	0	12
90338	818	5	9	NP_001309067.1,NP_001309066.1,NP_001309068.1	3	2	0	0
25994	107	2	5	NP_054775.2,NP_001093139.1	2	1	0	0
25994	107	2	5	NP_001093138.1	1	0	0	0
654231	109	1	5	XP_011513787.1,NP_001091091.1	2	1	0	0
25996	237	1	7	NP_056338.2	1	0	0	0
255374	266	1	2	NP_981942.1,XP_005250307.1	2	0	0	1
25999	547	1	14	NP_056341.1,NP_001186499.1	2	1	0	0
26000	808	3	11	XP_011544092.1	1	0	0	0
26000	808	3	11	NP_056342.3	1	0	0	0
26000	808	3	11	XP_011544091.1	1	0	0	0
26001	350	3	13	NP_056343.1,NP_001307290.1,NP_001307286.1,NP_001307289.1,NP_001307285.1,NP_001307288.1,NP_001307287.1,XP_016879916.1	8	6	0	1
26001	350	3	13	XP_016879917.1	1	0	0	0
26001	350	3	13	NP_001307294.1,NP_001307292.1,NP_001307293.1,NP_001307291.1	4	3	0	0
26002	613	3	14	XP_016866203.1	1	0	0	0
26002	613	3	14	NP_056344.2	1	0	0	0
26002	613	3	14	XP_016866204.1	1	0	0	0
222611	642	1	7	NP_722581.4	1	0	0	0
26005	2353	11	39	NP_056346.3	1	0	0	0
26005	2353	11	39	XP_016872999.1	1	0	0	0
26005	2353	11	39	XP_016873001.1	1	0	0	0
26005	2353	11	39	XP_011543206.1	1	0	0	0
26005	2353	11	39	XP_011543207.1	1	0	0	0
26005	2353	11	39	XP_016873003.1	1	0	0	0
26005	2353	11	39	NP_001273506.1	1	0	0	0
26005	2353	11	39	XP_016873000.1	1	0	0	0
26005	2353	11	39	XP_016873002.1	1	0	0	0
26005	2353	11	39	XP_016873004.1	1	0	0	0
26005	2353	11	39	XP_016873005.1	1	0	0	0
91543	361	2	10	XP_011508717.1	1	0	0	0
91543	361	2	10	XP_011508716.1,NP_542388.2	2	0	0	1
91544	520	3	14	NP_001070730.1	1	0	0	0
91544	520	3	14	NP_663320.2	1	0	0	0
91544	520	3	14	NP_892120.2	1	0	0	0
26009	903	5	15	XP_016856461.1	1	0	0	0
26009	903	5	15	XP_005270782.1,XP_005270783.1,NP_056349.1	3	0	0	2
26009	903	5	15	XP_005270784.1,XP_016856459.1	2	1	0	0
26009	903	5	15	XP_005270786.1,NP_001295166.1	2	0	0	1
26009	903	5	15	XP_016856460.1	1	0	0	0
26010	588	5	16	NP_001269664.1,NP_056350.2,NP_001093892.1,XP_011509241.1,XP_005246514.1,XP_005246513.1,NP_001093893.1,XP_005246515.1	8	3	0	4
26010	588	5	16	NP_001093894.1,XP_016859276.1,XP_016859275.1,XP_005246516.1,XP_016859274.1	5	0	0	4
26010	588	5	16	NP_001269672.1	1	0	0	0
26010	588	5	16	XP_011509240.1,XP_016859272.1,NP_001269673.1	3	1	0	1
26010	588	5	16	XP_016859273.1	1	0	0	0
26011	2769	3	31	XP_011543235.1	1	0	0	0
26011	2769	3	31	XP_016873014.1	1	0	0	0
26011	2769	3	31	NP_001092286.2,XP_016873015.1	2	1	0	0
26012	530	10	19	NP_001124442.1	1	0	0	0
26012	530	10	19	NP_001124441.1	1	0	0	0
26012	530	10	19	XP_016870086.1	1	0	0	0
26012	530	10	19	XP_005266119.1	1	0	0	0
26012	530	10	19	NP_001171535.1	1	0	0	0
26012	530	10	19	XP_011516798.1	1	0	0	0
26012	530	10	19	XP_005266118.1	1	0	0	0
26012	530	10	19	NP_001124443.1	1	0	0	0
26012	530	10	19	NP_056352.3	1	0	0	0
26012	530	10	19	XP_011516799.1	1	0	0	0
26013	840	2	22	NP_056293.4	1	0	0	0
26013	840	2	22	NP_115479.4	1	0	0	0
26015	1393	2	24	NP_056355.2,XP_005254354.1	2	1	0	0
26015	1393	2	24	XP_006720532.1	1	0	0	0
26017	112	2	5	XP_011526200.1	1	0	0	0
26017	112	2	5	NP_054796.1	1	0	0	0
255394	519	4	12	XP_016874620.1,XP_016874618.1,XP_016874619.1,XP_005268824.1,NP_689985.1,XP_011536432.1,XP_005268825.1,XP_016874617.1,XP_011536431.1,XP_016874616.1	10	8	0	1
255394	519	4	12	XP_011536434.1	1	0	0	0
255394	519	4	12	XP_016874622.1,XP_016874621.1,XP_011536433.1	3	2	0	0
255394	519	4	12	NP_001273191.1	1	0	0	0
26019	1272	3	22	NP_542166.1,NP_056357.1	2	1	0	0
26019	1272	3	22	XP_011517751.1	1	0	0	0
26019	1272	3	22	XP_016871523.1	1	0	0	0
26020	713	2	10	XP_005267567.1	1	0	0	0
26020	713	2	10	NP_054764.2	1	0	0	0
9798	379	5	11	NP_055576.2	1	0	0	0
9798	379	5	11	NP_001257904.1	1	0	0	0
9798	379	5	11	NP_001257907.1,NP_001257908.1	2	1	0	0
9798	379	5	11	NP_001257905.1	1	0	0	0
9798	379	5	11	NP_001257906.1	1	0	0	0
26022	226	1	6	NP_001288675.1,NP_056359.2,NP_001028676.1	3	2	0	0
26024	700	1	7	NP_056360.2	1	0	0	0
26025	932	2	5	NP_115265.1	1	0	0	0
26025	932	2	5	NP_003726.1	1	0	0	0
255403	478	3	6	XP_016863469.1,XP_016863468.1,NP_001276859.1,NP_001276860.1	4	1	0	2
255403	478	3	6	NP_001034216.2	1	0	0	0
255403	478	3	6	XP_016863470.1	1	0	0	0
26030	1219	7	21	NP_001295076.1,XP_016876646.1	2	0	0	1
26030	1219	7	21	XP_011534930.1,XP_011534926.1,XP_016876644.1,XP_016876645.1	4	3	0	0
26030	1219	7	21	XP_011534927.1	1	0	0	0
26030	1219	7	21	XP_016876643.1	1	0	0	0
26030	1219	7	21	XP_011534929.1	1	0	0	0
26030	1219	7	21	XP_011534931.1	1	0	0	0
26030	1219	7	21	XP_016876647.1	1	0	0	0
26031	887	7	24	NP_663160.1,XP_006715744.1	2	0	0	1
26031	887	7	24	XP_006715747.1	1	0	0	0
26031	887	7	24	NP_663161.1,XP_006715745.1	2	0	0	1
26031	887	7	24	NP_663162.1,XP_006715746.1	2	0	0	1
26031	887	7	24	XP_016867438.1	1	0	0	0
26031	887	7	24	XP_016867437.1,XP_011513561.1	2	1	0	0
26031	887	7	24	NP_056365.1,XP_005249755.1,XP_011513560.1	3	0	0	2
26032	629	3	7	XP_005265091.1	1	0	0	0
26032	629	3	7	NP_056366.1	1	0	0	0
26032	629	3	7	XP_016861626.1	1	0	0	0
26033	1379	12	38	XP_016871527.1	1	0	0	0
26033	1379	12	38	XP_011537892.1,XP_011537893.1	2	1	0	0
26033	1379	12	38	XP_011537890.1	1	0	0	0
26033	1379	12	38	XP_016871524.1	1	0	0	0
26033	1379	12	38	XP_016871529.1	1	0	0	0
26033	1379	12	38	XP_011537891.1	1	0	0	0
26033	1379	12	38	NP_997186.1	1	0	0	0
26033	1379	12	38	XP_016871525.1	1	0	0	0
26033	1379	12	38	XP_016871526.1	1	0	0	0
26033	1379	12	38	NP_001263211.1	1	0	0	0
26033	1379	12	38	XP_011537889.1	1	0	0	0
26033	1379	12	38	XP_016871528.1	1	0	0	0
222642	170	1	3	XP_011512698.1,XP_011512699.1,NP_001010873.1,NP_001153198.1	4	3	0	0
26035	617	5	8	XP_016877563.1	1	0	0	0
26035	617	5	8	NP_001311021.1	1	0	0	0
26035	617	5	8	XP_016877562.1	1	0	0	0
26035	617	5	8	NP_001311020.1	1	0	0	0
26035	617	5	8	XP_005254355.1,NP_001311022.1,NP_001311023.1,NP_056369.1	4	0	0	3
26036	1061	8	23	XP_005249051.1	1	0	0	0
26036	1061	8	23	XP_011512763.1	1	0	0	0
26036	1061	8	23	XP_011512762.1	1	0	0	0
26036	1061	8	23	XP_011512764.1	1	0	0	0
26036	1061	8	23	NP_056370.2	1	0	0	0
26036	1061	8	23	NP_001026794.1	1	0	0	0
26036	1061	8	23	XP_011512765.1	1	0	0	0
26036	1061	8	23	NP_001244202.1	1	0	0	0
26037	1804	10	24	XP_016876689.1	1	0	0	0
26037	1804	10	24	XP_016876675.1,XP_016876676.1,XP_016876678.1,XP_016876677.1,NP_001271174.1	5	3	0	1
26037	1804	10	24	XP_016876685.1	1	0	0	0
26037	1804	10	24	XP_016876684.1	1	0	0	0
26037	1804	10	24	XP_016876679.1,XP_016876680.1,XP_016876681.1,XP_016876682.1,NP_001271175.1	5	3	0	1
26037	1804	10	24	XP_016876683.1	1	0	0	0
26037	1804	10	24	XP_016876673.1,XP_016876670.1,XP_016876671.1,XP_016876672.1,XP_006720174.1,XP_016876674.1,NP_001271176.1	7	5	0	1
26037	1804	10	24	XP_016876651.1,XP_016876669.1,XP_016876666.1,XP_016876665.1,XP_016876648.1,XP_016876655.1,XP_016876660.1,XP_016876650.1,XP_016876656.1,XP_016876668.1,XP_016876661.1,XP_016876657.1,XP_016876667.1,XP_016876654.1,XP_016876658.1,XP_011534937.1,XP_016876662.1,XP_011534934.1,XP_011534932.1,XP_016876663.1,XP_016876659.1,XP_016876664.1,XP_016876649.1,XP_016876652.1,XP_011534933.1,XP_016876653.1,NP_056371.1,XP_005267573.1	28	26	0	1
26037	1804	10	24	XP_016876688.1,XP_016876686.1,XP_016876687.1	3	2	0	0
26037	1804	10	24	XP_011534940.1	1	0	0	0
26038	1954	1	41	NP_056372.1	1	0	0	0
26039	396	6	16	XP_005260446.1	1	0	0	0
26039	396	6	16	XP_011527069.1	1	0	0	0
26039	396	6	16	NP_001288707.1	1	0	0	0
26039	396	6	16	XP_016883273.1	1	0	0	0
26039	396	6	16	NP_945173.1	1	0	0	0
26039	396	6	16	XP_005260448.1,XP_011527066.1	2	1	0	0
26040	1596	2	6	NP_001123582.1	1	0	0	0
26040	1596	2	6	NP_056374.2	1	0	0	0
79607	351	4	11	XP_011541279.1,NP_078832.1	2	0	0	1
79607	351	4	11	XP_011541280.1	1	0	0	0
79607	351	4	11	XP_016873775.1	1	0	0	0
79607	351	4	11	XP_005271722.1,XP_016873774.1	2	1	0	0
26043	489	3	12	XP_011510972.1	1	0	0	0
26043	489	3	12	NP_056377.1	1	0	0	0
26043	489	3	12	XP_011510973.1	1	0	0	0
26045	516	1	2	NP_056379.1	1	0	0	0
26046	1812	5	35	XP_006724050.1	1	0	0	0
26046	1812	5	35	XP_016883805.1	1	0	0	0
26046	1812	5	35	NP_056380.2	1	0	0	0
26046	1812	5	35	XP_016883806.1	1	0	0	0
26046	1812	5	35	NP_001307695.1	1	0	0	0
26047	1331	2	26	NP_054860.1	1	0	0	0
26047	1331	2	26	XP_016867439.1	1	0	0	0
26048	441	5	10	XP_011520756.1,XP_016878610.1	2	1	0	0
26048	441	5	10	NP_067678.1	1	0	0	0
26048	441	5	10	XP_005255300.1	1	0	0	0
26048	441	5	10	XP_011520755.1	1	0	0	0
26048	441	5	10	NP_001290379.1	1	0	0	0
26049	670	3	14	XP_016864822.1	1	0	0	0
26049	670	3	14	NP_056381.1,XP_005248537.1,XP_011541609.1,XP_011541608.1	4	0	0	3
26049	670	3	14	XP_016864821.1	1	0	0	0
255426	466	1	13	NP_778232.2	1	0	0	0
222659	134	2	4	NP_694535.2	1	0	0	0
222659	134	2	4	XP_011512702.1	1	0	0	0
26052	863	22	34	XP_016856474.1	1	0	0	0
26052	863	22	34	XP_005245136.1	1	0	0	0
26052	863	22	34	XP_016856468.1	1	0	0	0
26052	863	22	34	XP_005245137.1	1	0	0	0
26052	863	22	34	XP_016856472.1	1	0	0	0
26052	863	22	34	XP_016856480.1,XP_016856479.1	2	0	1	0
26052	863	22	34	XP_016856470.1	1	0	0	0
26052	863	22	34	NP_001265181.1	1	0	0	0
26052	863	22	34	XP_016856473.1	1	0	0	0
26052	863	22	34	XP_016856477.1	1	0	0	0
26052	863	22	34	NP_001129599.1	1	0	0	0
26052	863	22	34	XP_016856469.1	1	0	0	0
26052	863	22	34	XP_016856478.1	1	0	0	0
26052	863	22	34	XP_016856467.1	1	0	0	0
26052	863	22	34	XP_006711331.1	1	0	0	0
26052	863	22	34	XP_016856475.1	1	0	0	0
26052	863	22	34	XP_016856465.1	1	0	0	0
26052	863	22	34	XP_016856476.1	1	0	0	0
26052	863	22	34	XP_016856471.1	1	0	0	0
26052	863	22	34	XP_016856466.1	1	0	0	0
26052	863	22	34	XP_016856481.1	1	0	0	0
26052	863	22	34	NP_056384.2	1	0	0	0
26053	1259	12	27	XP_016867440.1	1	0	0	0
26053	1259	12	27	XP_011514319.1	1	0	0	0
26053	1259	12	27	NP_056385.1	1	0	0	0
26053	1259	12	27	XP_005250314.1	1	0	0	0
26053	1259	12	27	XP_011514320.1	1	0	0	0
26053	1259	12	27	XP_011514314.1	1	0	0	0
26053	1259	12	27	NP_001120704.1	1	0	0	0
26053	1259	12	27	XP_011514312.1	1	0	0	0
26053	1259	12	27	NP_001120703.1	1	0	0	0
26053	1259	12	27	XP_011514316.1	1	0	0	0
26053	1259	12	27	XP_011514313.1	1	0	0	0
26053	1259	12	27	XP_011514315.1	1	0	0	0
26054	1112	10	30	XP_016866209.1	1	0	0	0
26054	1112	10	30	NP_056386.2	1	0	0	0
26054	1112	10	30	XP_016866214.1	1	0	0	0
26054	1112	10	30	NP_001093879.1	1	0	0	0
26054	1112	10	30	XP_016866211.1	1	0	0	0
26054	1112	10	30	NP_001291721.1	1	0	0	0
26054	1112	10	30	XP_016866213.1,XP_011534049.1,XP_016866212.1	3	2	0	0
26054	1112	10	30	XP_006715520.1,XP_016866210.1	2	1	0	0
26054	1112	10	30	XP_016866208.1	1	0	0	0
26054	1112	10	30	XP_011534048.1	1	0	0	0
124359	506	3	9	XP_011521168.1	1	0	0	0
124359	506	3	9	XP_011521169.1	1	0	0	0
124359	506	3	9	NP_689555.2	1	0	0	0
26056	653	10	15	XP_005264310.1	1	0	0	0
26056	653	10	15	XP_016859277.1	1	0	0	0
26056	653	10	15	XP_005264309.1	1	0	0	0
26056	653	10	15	XP_006712048.1	1	0	0	0
26056	653	10	15	XP_011531058.1	1	0	0	0
26056	653	10	15	XP_011531055.1	1	0	0	0
26056	653	10	15	XP_011531056.1	1	0	0	0
26056	653	10	15	XP_011531057.1	1	0	0	0
26056	653	10	15	XP_005264308.1	1	0	0	0
26056	653	10	15	NP_056285.1	1	0	0	0
26057	2603	14	41	XP_016863506.1	1	0	0	0
26057	2603	14	41	XP_016863501.1	1	0	0	0
26057	2603	14	41	XP_016863500.1	1	0	0	0
26057	2603	14	41	NP_942592.1	1	0	0	0
26057	2603	14	41	XP_016863504.1	1	0	0	0
26057	2603	14	41	XP_016863503.1	1	0	0	0
26057	2603	14	41	NP_001273700.1	1	0	0	0
26057	2603	14	41	NP_056389.1	1	0	0	0
26057	2603	14	41	XP_005265730.1	1	0	0	0
26057	2603	14	41	XP_016863502.1	1	0	0	0
26057	2603	14	41	NP_115593.3	1	0	0	0
26057	2603	14	41	XP_005265728.1	1	0	0	0
26057	2603	14	41	XP_005265729.1	1	0	0	0
26057	2603	14	41	XP_016863505.1	1	0	0	0
26058	1320	3	30	NP_056390.2,NP_001096616.1	2	1	0	0
26058	1320	3	30	NP_001096617.1	1	0	0	0
26058	1320	3	30	NP_001096618.1	1	0	0	0
26059	957	18	22	XP_016861646.1	1	0	0	0
26059	957	18	22	XP_016861627.1	1	0	0	0
26059	957	18	22	XP_016861635.1	1	0	0	0
26059	957	18	22	XP_016861638.1,XP_016861639.1	2	0	0	1
26059	957	18	22	XP_016861632.1,XP_016861633.1	2	0	1	0
26059	957	18	22	XP_016861637.1	1	0	0	0
26059	957	18	22	XP_016861631.1	1	0	0	0
26059	957	18	22	XP_016861628.1	1	0	0	0
26059	957	18	22	XP_016861643.1,XP_016861641.1,XP_016861642.1	3	0	2	0
26059	957	18	22	XP_016861644.1	1	0	0	0
26059	957	18	22	XP_016861647.1,NP_056391.1	2	0	0	1
26059	957	18	22	XP_016861634.1	1	0	0	0
26059	957	18	22	XP_016861629.1	1	0	0	0
26059	957	18	22	XP_016861640.1	1	0	0	0
26059	957	18	22	XP_016861645.1	1	0	0	0
26059	957	18	22	XP_016861636.1	1	0	0	0
26059	957	18	22	XP_016861648.1	1	0	0	0
26059	957	18	22	XP_016861630.1	1	0	0	0
26060	709	2	24	XP_011531885.1	1	0	0	0
26060	709	2	24	NP_036228.1	1	0	0	0
26061	578	4	17	NP_036392.2	1	0	0	0
26061	578	4	17	NP_001271344.1	1	0	0	0
26061	578	4	17	NP_001271345.1	1	0	0	0
26061	578	4	17	NP_001271342.1	1	0	0	0
26063	292	1	8	NP_065715.1	1	0	0	0
26064	983	9	23	XP_011512327.2	1	0	0	0
26064	983	9	23	XP_011512326.1,XP_011512325.1	2	1	0	0
26064	983	9	23	NP_056392.2,NP_001138992.1,XP_011512323.1,XP_011512319.1,NP_001138993.1,XP_011512320.1,XP_011512322.1,XP_011512321.1,XP_006714532.1,XP_011512324.1	10	9	0	0
26064	983	9	23	NP_001138995.1	1	0	0	0
26064	983	9	23	NP_001138994.1,XP_016864824.1	2	1	0	0
26064	983	9	23	XP_016864825.1	1	0	0	0
26064	983	9	23	XP_011512318.2	1	0	0	0
26064	983	9	23	XP_016864823.1	1	0	0	0
26064	983	9	23	NP_001138997.1	1	0	0	0
26065	463	9	14	XP_011525010.1	1	0	0	0
26065	463	9	14	XP_016882064.1	1	0	0	0
26065	463	9	14	XP_005258777.1	1	0	0	0
26065	463	9	14	NP_001107565.1	1	0	0	0
26065	463	9	14	XP_016882065.1	1	0	0	0
26065	463	9	14	XP_005258778.1	1	0	0	0
26065	463	9	14	NP_056393.2	1	0	0	0
26065	463	9	14	XP_016882066.1	1	0	0	0
26065	463	9	14	XP_005258776.1	1	0	0	0
91603	372	1	1	NP_443089.3	1	0	0	0
23087	493	4	7	XP_005273509.1	1	0	0	0
23087	493	4	7	XP_011542755.1	1	0	0	0
23087	493	4	7	NP_741983.2	1	0	0	0
23087	493	4	7	NP_001291424.1	1	0	0	0
26071	83	2	3	NP_001071640.1	1	0	0	0
26071	83	2	3	NP_001127793.1	1	0	0	0
91608	203	2	7	NP_201572.1,XP_016880790.1	2	1	0	0
91608	203	2	7	XP_016880789.1	1	0	0	0
26073	368	2	12	NP_001277074.1	1	0	0	0
26073	368	2	12	NP_056399.1	1	0	0	0
26074	1237	22	38	XP_016883283.1	1	0	0	0
26074	1237	22	38	XP_005260747.1	1	0	0	0
26074	1237	22	38	XP_005260749.1	1	0	0	0
26074	1237	22	38	XP_016883275.1	1	0	0	0
26074	1237	22	38	XP_005260754.1	1	0	0	0
26074	1237	22	38	XP_011527515.1,NP_001161288.1	2	1	0	0
26074	1237	22	38	XP_005260748.1	1	0	0	0
26074	1237	22	38	XP_016883280.1	1	0	0	0
26074	1237	22	38	XP_005260750.1	1	0	0	0
26074	1237	22	38	XP_016883278.1	1	0	0	0
26074	1237	22	38	XP_016883281.1	1	0	0	0
26074	1237	22	38	XP_016883282.1	1	0	0	0
26074	1237	22	38	XP_016883279.1	1	0	0	0
26074	1237	22	38	XP_011527514.1	1	0	0	0
26074	1237	22	38	XP_011527513.1	1	0	0	0
26074	1237	22	38	XP_016883277.1	1	0	0	0
26074	1237	22	38	NP_056400.3,XP_005260746.1	2	1	0	0
26074	1237	22	38	XP_016883276.1	1	0	0	0
26074	1237	22	38	XP_005260745.1	1	0	0	0
26074	1237	22	38	XP_005260753.1	1	0	0	0
26074	1237	22	38	XP_005260752.1	1	0	0	0
26074	1237	22	38	XP_016883284.1	1	0	0	0
91612	140	3	5	NP_660148.3	1	0	0	0
91612	140	3	5	NP_001190992.1	1	0	0	0
91612	140	3	5	NP_001190993.1	1	0	0	0
91614	511	2	10	NP_631899.2	1	0	0	0
91614	511	2	10	NP_001070710.1	1	0	0	0
26083	150	2	8	XP_011522898.1	1	0	0	0
26083	150	2	8	NP_056409.1	1	0	0	0
26084	871	4	17	NP_001238892.1	1	0	0	0
26084	871	4	17	NP_001238891.1,NP_056410.3	2	1	0	0
26084	871	4	17	XP_011510974.1	1	0	0	0
26084	871	4	17	XP_016861649.1	1	0	0	0
26085	277	1	5	NP_056411.1	1	0	0	0
26086	675	5	19	XP_016870088.1,NP_001139111.1,NP_001186932.1	3	0	0	2
26086	675	5	19	XP_016870087.1	1	0	0	0
26086	675	5	19	NP_056412.5	1	0	0	0
26086	675	5	19	NP_001139110.2	1	0	0	0
26086	675	5	19	XP_011516800.1	1	0	0	0
222696	389	1	4	XP_011512710.1,XP_011512708.1,XP_016865968.1,XP_011512712.1,XP_005249007.1,NP_001012458.1	6	2	0	3
222698	402	1	1	NP_001007532.1	1	0	0	0
26091	1057	11	29	XP_011537896.1,XP_011537897.1	2	1	0	0
26091	1057	11	29	XP_016871530.1	1	0	0	0
26091	1057	11	29	NP_001265115.1	1	0	0	0
26091	1057	11	29	NP_056416.2	1	0	0	0
26091	1057	11	29	XP_011537899.1	1	0	0	0
26091	1057	11	29	XP_011537895.1	1	0	0	0
26091	1057	11	29	NP_071362.1	1	0	0	0
26091	1057	11	29	XP_011537894.1	1	0	0	0
26091	1057	11	29	NP_001265114.1	1	0	0	0
26091	1057	11	29	XP_011537898.1	1	0	0	0
26091	1057	11	29	NP_001265116.1	1	0	0	0
26092	584	4	13	XP_011507705.1	1	0	0	0
26092	584	4	13	XP_011507706.1	1	0	0	0
26092	584	4	13	NP_001254507.1	1	0	0	0
26092	584	4	13	NP_056417.2	1	0	0	0
26093	531	1	12	NP_056418.1,XP_016882067.1	2	0	0	1
26094	495	10	21	XP_016876704.1	1	0	0	0
26094	495	10	21	XP_016876699.1	1	0	0	0
26094	495	10	21	NP_001156980.1	1	0	0	0
26094	495	10	21	NP_851938.2	1	0	0	0
26094	495	10	21	NP_056419.2,XP_016876697.1,XP_016876696.1	3	0	0	2
26094	495	10	21	XP_016876703.1	1	0	0	0
26094	495	10	21	XP_016876692.1,XP_016876694.1,XP_016876695.1,XP_016876693.1,XP_016876691.1,XP_016876690.1	6	3	0	2
26094	495	10	21	NP_851937.1	1	0	0	0
26094	495	10	21	NP_001156981.1,XP_016876701.1,XP_016876702.1,XP_016876700.1	4	0	0	3
26094	495	10	21	XP_016876698.1	1	0	0	0
26095	420	31	21	NP_001035822.1,NP_001307610.1,XP_011537912.1,NP_001307615.1	4	3	0	0
26095	420	31	21	NP_001035819.1	1	0	0	0
26095	420	31	21	NP_001035818.1	1	0	0	0
26095	420	31	21	XP_016871538.1	1	0	0	0
26095	420	31	21	XP_016871537.1	1	0	0	0
26095	420	31	21	NP_001035820.1	1	0	0	0
26095	420	31	21	XP_016871550.1,XP_016871551.1	2	1	0	0
26095	420	31	21	XP_016871540.1	1	0	0	0
26095	420	31	21	XP_016871544.1	1	0	0	0
26095	420	31	21	XP_016871545.1	1	0	0	0
26095	420	31	21	NP_001307611.1,NP_001307618.1,NP_001307619.1	3	2	0	0
26095	420	31	21	NP_001035817.1	1	0	0	0
26095	420	31	21	NP_001035823.1,XP_016871548.1	2	1	0	0
26095	420	31	21	NP_001035816.1,XP_011537907.1,XP_011537909.1,XP_011537908.1	4	3	0	0
26095	420	31	21	NP_001307617.1	1	0	0	0
26095	420	31	21	XP_016871536.1	1	0	0	0
26095	420	31	21	XP_011537913.1	1	0	0	0
26095	420	31	21	XP_016871543.1	1	0	0	0
26095	420	31	21	XP_016871546.1,XP_016871547.1,NP_001307620.1	3	2	0	0
26095	420	31	21	XP_016871553.1,NP_001035824.1,XP_016871552.1,XP_016871554.1	4	3	0	0
